CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
7354,CCCCOC(=O)C(=C)C,"['alcohol', 'fruity', 'aquatic', 'herbal']",142.099379688,4,1,0,1,0,0,1,0,1,0,0,0
7358,CCC(CC)CO,"['savory', 'alcohol', 'animal']",102.104465068,3,1,1,0,0,0,0,0,0,1,0,0
7359,CCC(CC)C=O,"['savory', 'fruity', 'aquatic', 'green']",100.088815004,4,0,0,1,0,0,1,1,0,1,0,0
7360,C1CC(OC1)CO,"['savory', 'fruity']",102.06807956,2,0,0,0,0,0,1,0,0,1,0,0
7361,C1=COC(=C1)CO,"['savory', 'alcohol', 'animal']",98.036779432,3,1,1,0,0,0,0,0,0,1,0,0
7362,C1=COC(=C1)C=O,['savory'],96.021129368,1,0,0,0,0,0,0,0,0,1,0,0
7363,C1=COC(=C1)CS,['savory'],114.013935812,1,0,0,0,0,0,0,0,0,1,0,0
7364,C1=CSC(=C1)C=O,"['savory', 'fruity']",111.998285748,2,0,0,0,0,0,1,0,0,1,0,0
7366,CC(C)(C)C1=CC=CC=C1,"['earthy', 'herbal']",134.109550448,2,0,0,0,1,0,0,0,1,0,0,0
7392,CC(C)(C)C1CCC(=O)CC1,"['earthy', 'herbal', 'animal']",154.135765196,3,0,1,0,1,0,0,0,1,0,0,0
7405,C1CC(=O)N[C@@H]1C(=O)O,['aquatic'],129.042593084,1,0,0,1,0,0,0,0,0,0,0,0
7406,CC(C)C1=CC=CC=C1,['green'],120.093900384,1,0,0,0,0,0,0,1,0,0,0,0
7409,CC(C1=CC=CC=C1)O,"['fruity', 'flower', 'aquatic', 'savory', 'herbal', 'earthy', 'green']",122.07316494,7,0,0,1,1,1,1,1,1,1,0,0
7410,CC(=O)C1=CC=CC=C1,"['spices', 'flower', 'animal', 'savory', 'fruity']",120.057514876,5,0,1,0,0,1,1,0,0,1,1,0
7413,C1CCC(CC1)C(=O)O,"['savory', 'fruity', 'aquatic']",128.083729624,3,0,0,1,0,0,1,0,0,1,0,0
7416,C1=CC=C(C=C1)[N+](=O)[O-],['savory'],123.0320284,1,0,0,0,0,0,0,0,0,1,0,0
7439,CC1=CCC(CC1=O)C(=C)C,"['spices', 'flower', 'herbal']",150.104465068,3,0,0,0,0,1,0,0,1,0,1,0
7459,CC1CCC(CC1)C(C)C,"['woody', 'herbal']",140.15650064,2,0,0,0,0,0,0,0,1,0,0,1
7460,CC1=CCC(C=C1)C(C)C,"['fruity', 'aquatic', 'herbal', 'green']",136.125200512,4,0,0,1,0,0,1,1,1,0,0,0
7461,CC1=CCC(=CC1)C(C)C,"['fruity', 'woody', 'aquatic', 'herbal']",136.125200512,4,0,0,1,0,0,1,0,1,0,0,1
7462,CC1=CC=C(CC1)C(C)C,"['fruity', 'woody', 'aquatic', 'herbal']",136.125200512,4,0,0,1,0,0,1,0,1,0,0,1
7463,CC1=CC=C(C=C1)C(C)C,"['fruity', 'aquatic', 'green']",134.109550448,3,0,0,1,0,0,1,1,0,0,0,0
7476,CC(=O)C1=CC=C(C=C1)OC,"['spices', 'flower', 'animal', 'savory', 'herbal', 'fruity']",150.06807956,6,0,1,0,0,1,1,0,1,1,1,0
7478,COC1=CC=C(C=C1)C(=O)O,"['fruity', 'animal']",152.047344116,2,0,1,0,0,0,1,0,0,0,0,0
7499,C=CC1CCC=CC1,['aquatic'],108.093900384,1,0,0,1,0,0,0,0,0,0,0,0
7500,CCC1=CC=CC=C1,['flower'],106.07825032,1,0,0,0,0,1,0,0,0,0,0,0
7507,C1CCC(CC1)CO,"['herbal', 'animal']",114.104465068,2,0,1,0,0,0,0,0,1,0,0,0
7509,C1=CC=C(C=C1)CS,"['savory', 'fruity', 'herbal']",124.034671256,3,0,0,0,0,0,1,0,1,1,0,0
7519,COC1=CC=CC=C1,"['spices', 'fruity', 'aquatic', 'flower']",108.057514876,4,0,0,1,0,1,1,0,0,0,1,0
7520,CSC1=CC=CC=C1,['savory'],124.034671256,1,0,0,0,0,0,0,0,0,1,0,0
7523,CCC1=CC=CC=N1,"['savory', 'green']",107.073499288,2,0,0,0,0,0,0,1,0,1,0,0
7528,CC1(OCC(O1)CO)C,"['fruity', 'earthy', 'animal']",132.078644244,3,0,1,0,1,0,1,0,0,0,0,0
7530,CC1=CC(=CC=C1)OC,"['savory', 'flower']",122.07316494,2,0,0,0,0,1,0,0,0,1,0,0
7531,CC(C)(CC1=CC=CC=C1)O,"['flower', 'animal', 'aquatic', 'herbal', 'green']",150.104465068,5,0,1,1,0,1,0,1,1,0,0,0
7557,CC(=CC1=CC=CC=C1)C=O,['spices'],146.07316494,1,0,0,0,0,0,0,0,0,0,1,0
7559,COC(=O)CC1=CC=CC=C1,"['savory', 'fruity', 'flower', 'animal']",150.06807956,4,0,1,0,0,1,1,0,0,1,0,0
7562,C1COC(O1)CC2=CC=CC=C2,"['savory', 'flower', 'green']",164.083729624,3,0,0,0,0,1,0,1,0,1,0,0
7581,C1=CC=C(C=C1)CC2=CC=CC=N2,"['herbal', 'green']",169.089149352,2,0,0,0,0,0,0,1,1,0,0,0
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,"['aquatic', 'flower', 'green']",170.07316494,3,0,0,1,0,1,0,1,0,0,0,0
7585,CCCCCCC(=CC1=CC=CC=C1)C=O,"['aquatic', 'flower', 'herbal', 'green']",216.15141526,4,0,0,1,0,1,0,1,1,0,0,0
7590,CCOC(=O)CC1=CC=CC=C1,"['spices', 'flower', 'animal', 'savory', 'fruity']",164.083729624,5,0,1,0,0,1,1,0,0,1,1,0
7593,C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2,"['savory', 'fruity', 'flower']",210.104465068,3,0,0,0,0,1,1,0,0,1,0,0
7599,COC1=CC=C(C=C1)COC(=O)CC2=CC=CC=C2,"['savory', 'fruity', 'spices', 'flower']",256.10994437200003,4,0,0,0,0,1,1,0,0,1,1,0
7601,C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,"['spices', 'flower', 'animal', 'savory', 'green']",240.115029752,5,0,1,0,0,1,0,1,0,1,1,0
7614,CC(C)CC(CC=C(C)C)OCC=O,"['fruity', 'flower']",198.161979944,2,0,0,0,0,1,1,0,0,0,0,0
7616,CCCN(CCC)CCC,"['savory', 'fruity']",143.167399672,2,0,0,0,0,0,1,0,0,1,0,0
7622,CCCCN(CCCC)CCCC,"['savory', 'fruity', 'animal']",185.214349864,3,0,1,0,0,0,1,0,0,1,0,0
7633,CC(=O)OC(C)(C)CCC1=CC=CC=C1,"['flower', 'aquatic', 'herbal', 'fruity', 'green']",206.130679816,5,0,0,1,0,1,1,1,1,0,0,0
7635,CCCCC(CC)COC(=O)C,"['fruity', 'earthy', 'herbal']",172.14632988,3,0,0,0,1,0,1,0,1,0,0,0
7643,COC(=O)CCC1=CC=CC=C1,"['spices', 'flower', 'savory', 'alcohol', 'fruity']",164.083729624,5,1,0,0,0,1,1,0,0,1,1,0
7644,COC(=O)C=CC1=CC=CC=C1,"['fruity', 'spices']",162.06807956,2,0,0,0,0,0,1,0,0,0,1,0
7646,CC(C)C(=O)OCC1=CC=CC=C1,"['fruity', 'flower']",178.099379688,2,0,0,0,0,1,1,0,0,0,0,0
7649,CCOC(=O)C=CC1=CC=CC=C1,"['savory', 'fruity']",176.083729624,2,0,0,0,0,0,1,0,0,1,0,0
7651,CC(C)CC(=O)OCC1=CC=CC=C1,"['flower', 'animal', 'savory', 'herbal', 'fruity']",192.115029752,5,0,1,0,0,1,1,0,1,1,0,0
7652,C1=CC=C(C=C1)COC(=O)C=CC2=CC=CC=C2,['flower'],238.099379688,1,0,0,0,0,1,0,0,0,0,0,0
7654,CC(=O)OCCC1=CC=CC=C1,"['flower', 'savory', 'herbal', 'fruity', 'green']",164.083729624,5,0,0,0,0,1,1,1,1,1,0,0
7655,CC(C)C(=O)OCCC1=CC=CC=C1,"['savory', 'fruity', 'flower', 'herbal']",192.115029752,4,0,0,0,0,1,1,0,1,1,0,0
7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,"['savory', 'earthy', 'fruity', 'flower']",198.104465068,4,0,0,0,1,1,1,0,0,1,0,0
7659,C1=CC=C(C=C1)CCOC(=O)C=CC2=CC=CC=C2,"['fruity', 'flower']",252.115029752,2,0,0,0,0,1,1,0,0,0,0,0
7660,CC(=O)OCC=CC1=CC=CC=C1,"['fruity', 'spices', 'flower']",176.083729624,3,0,0,0,0,1,1,0,0,0,1,0
7661,CCC(=O)OCC=CC1=CC=CC=C1,"['fruity', 'flower', 'green']",190.099379688,3,0,0,0,0,1,1,1,0,0,0,0
7662,CC(C)C(=O)OCCCC1=CC=CC=C1,"['savory', 'fruity']",206.130679816,2,0,0,0,0,0,1,0,0,1,0,0
7663,CC(C)C(=O)OCC=CC1=CC=CC=C1,['fruity'],204.115029752,1,0,0,0,0,0,1,0,0,0,0,0
7664,CCCC(=O)OCC=CC1=CC=CC=C1,"['alcohol', 'fruity', 'spices', 'flower']",204.115029752,4,1,0,0,0,1,1,0,0,0,1,0
7674,CCOC1=CC=CC=C1,['spices'],122.07316494,1,0,0,0,0,0,0,0,0,0,1,0
7678,CC(=O)CC1=CC=CC=C1,"['fruity', 'flower', 'green']",134.07316494,3,0,0,0,0,1,1,1,0,0,0,0
7685,CC1=CC=C(C=C1)OC(=O)C(C)C,"['animal', 'fruity', 'flower', 'green']",178.099379688,4,0,1,0,0,1,1,1,0,0,0,0
7695,CC(=O)OCC1=CC=C(C=C1)OC,"['spices', 'fruity', 'savory', 'flower']",180.078644244,4,0,0,0,0,1,1,0,0,1,1,0
7702,CCCC1=CC=C(C=C1)OC,"['spices', 'herbal']",150.104465068,2,0,0,0,0,0,0,0,1,0,1,0
7704,CCCCC1CCC(=O)O1,"['savory', 'fruity', 'spices']",142.099379688,3,0,0,0,0,0,1,0,0,1,1,0
7707,C1=CC=C(C=C1)CCC=O,"['fruity', 'flower', 'aquatic', 'earthy', 'green']",134.07316494,5,0,0,1,1,1,1,1,0,0,0,0
7708,C1=CC=C(C=C1)COC=O,"['fruity', 'flower', 'aquatic', 'savory', 'herbal', 'earthy', 'green']",136.052429496,7,0,0,1,1,1,1,1,1,1,0,0
7710,CCCCCC1CCC(=O)O1,"['savory', 'fruity', 'flower', 'animal']",156.115029752,4,0,1,0,0,1,1,0,0,1,0,0
7711,C1=CC=C(C=C1)CCOC=O,"['flower', 'herbal', 'green']",150.06807956,3,0,0,0,0,1,0,1,1,0,0,0
7712,C1=CC=C(C=C1)C=CCOC=O,"['spices', 'flower', 'herbal', 'fruity', 'green']",162.06807956,5,0,0,0,0,1,1,1,1,0,1,0
7714,CCCCCCCC1CCC(=O)O1,['fruity'],184.14632988,1,0,0,0,0,0,1,0,0,0,0,0
7725,CC1=CC=C(C=C1)C=O,"['savory', 'fruity', 'flower', 'herbal']",120.057514876,4,0,0,0,0,1,1,0,1,1,0,0
7728,CCC1=CN=C(C=C1)C,"['savory', 'earthy', 'green']",121.089149352,3,0,0,0,1,0,0,1,0,1,0,0
7731,CC1=CC=C(C=C1)OC,"['flower', 'aquatic', 'savory', 'fruity', 'green']",122.07316494,5,0,0,1,0,1,1,1,0,1,0,0
7733,CC(C)COC(=O)CCC1=CC=CO1,"['alcohol', 'fruity', 'flower']",196.109944372,3,1,0,0,0,1,1,0,0,0,0,0
7742,CCCC1CCC(=O)O1,"['savory', 'fruity', 'spices', 'herbal']",128.083729624,4,0,0,0,0,0,1,0,1,1,1,0
7745,CCCC(C)CO,"['savory', 'alcohol', 'aquatic']",102.104465068,3,1,0,1,0,0,0,0,0,1,0,0
7749,CCC(=O)OCC,"['savory', 'fruity', 'alcohol', 'aquatic']",102.06807956,4,1,0,1,0,0,1,0,0,1,0,0
7755,CCC(C)CC(=O)O,"['animal', 'savory', 'herbal', 'fruity', 'green']",116.083729624,5,0,1,0,0,0,1,1,1,1,0,0
7757,CC(=O)CC(=O)OC,"['alcohol', 'fruity', 'aquatic', 'green']",116.047344116,4,1,0,1,0,0,1,1,0,0,0,0
7758,CCC(C)OC(=O)C,"['fruity', 'aquatic']",116.083729624,2,0,0,1,0,0,1,0,0,0,0,0
7765,CCOC(C)OCC,"['fruity', 'aquatic', 'savory', 'alcohol', 'earthy', 'green']",118.099379688,6,1,0,1,1,0,1,1,0,1,0,0
7766,CCOC(=O)OCC,['aquatic'],118.06299418,1,0,0,1,0,0,0,0,0,0,0,0
7768,C1CCC(=O)NCC1,['animal'],113.084063972,1,0,1,0,0,0,0,0,0,0,0,0
7770,CCCC(=O)OCCC,"['savory', 'fruity', 'aquatic']",130.099379688,3,0,0,1,0,0,1,0,0,1,0,0
7771,CC1=CC(=C(C=C1)O)C,['savory'],122.07316494,1,0,0,0,0,0,0,0,0,1,0,0
7772,CCC(=O)OCCC(C)C,"['fruity', 'aquatic', 'green']",144.115029752,3,0,0,1,0,0,1,1,0,0,0,0
7775,CCCCCC(=O)OCC(C)C,"['fruity', 'alcohol', 'savory', 'earthy', 'green']",172.14632988,5,1,0,0,1,0,1,1,0,1,0,0
7778,CC(CCC=C(C)C)CCOC=O,"['savory', 'fruity', 'flower', 'green']",184.14632988,4,0,0,0,0,1,1,1,0,1,0,0
7779,CC(=CCCC(=CCOC=O)C)C,"['fruity', 'flower', 'green']",182.130679816,3,0,0,0,0,1,1,1,0,0,0,0
7781,CCC(=O)OCCC(C)CCCC(=C)C,"['fruity', 'flower']",212.177630008,2,0,0,0,0,1,1,0,0,0,0,0
7790,CCCOC(=O)CCCCC(=O)OCCC,['alcohol'],230.151809184,1,1,0,0,0,0,0,0,0,0,0,0
7792,CC(C)CCCC(C)CCO,"['green', 'fruity', 'flower', 'animal']",158.167065324,4,0,1,0,0,1,1,1,0,0,0,0
7793,C[C@@H](CCC=C(C)C)CCO,"['aquatic', 'fruity', 'flower', 'green']",156.15141526,4,0,0,1,0,1,1,1,0,0,0,0
7794,CC(CCC=C(C)C)CC=O,"['fruity', 'flower', 'herbal', 'green']",154.135765196,4,0,0,0,0,1,1,1,1,0,0,0
7795,CCCC(=O)OCCC(C)C,"['fruity', 'green']",158.130679816,2,0,0,0,0,0,1,1,0,0,0,0
7797,CCCCCCC(=O)OCC,"['alcohol', 'fruity', 'green']",158.130679816,3,1,0,0,0,0,1,1,0,0,0,0
7799,CCCCCCCC(=O)OCC,"['animal', 'aquatic', 'alcohol', 'savory', 'fruity']",172.14632988,5,1,1,1,0,0,1,0,0,1,0,0
7800,CCCCCCCCCCCC(=O)OCC,"['fruity', 'flower', 'green']",228.208930136,3,0,0,0,0,1,1,1,0,0,0,0
7802,CCCCC(=O)CC,"['savory', 'fruity', 'green', 'animal']",114.104465068,4,0,1,0,0,0,1,1,0,1,0,0
7824,CCCCCC(=O)OC,"['fruity', 'aquatic']",130.099379688,2,0,0,1,0,0,1,0,0,0,0,0
7826,CCCCCCC(=O)OC,"['fruity', 'flower', 'green']",144.115029752,3,0,0,0,0,1,1,1,0,0,0,0
7843,CCCC,['aquatic'],58.07825032,1,0,0,1,0,0,0,0,0,0,0,0
7847,C=CC=O,"['savory', 'fruity', 'herbal']",56.026214748,3,0,0,0,0,0,1,0,1,1,0,0
7848,CCCS,['savory'],76.034671256,1,0,0,0,0,0,0,0,0,1,0,0
7858,C=CCO,['savory'],58.041864812,1,0,0,0,0,0,0,0,0,1,0,0
7859,C#CCO,"['flower', 'green']",56.026214748,2,0,0,0,0,1,0,1,0,0,0,0
7860,C(=O)C=O,['savory'],58.005479304000005,1,0,0,0,0,0,0,0,0,1,0,0
7865,COC=O,"['alcohol', 'fruity', 'aquatic']",60.021129368,3,1,0,1,0,0,1,0,0,0,0,0
7888,CC(CCCC(C)(C)O)CC=O,"['fruity', 'flower', 'green']",172.14632988,3,0,0,0,0,1,1,1,0,0,0,0
7894,CC(C)CCN,['savory'],87.10479941599999,1,0,0,0,0,0,0,0,0,1,0,0
7895,CCCC(=O)C,"['savory', 'fruity', 'alcohol', 'aquatic']",86.07316494,4,1,0,1,0,0,1,0,0,1,0,0
7900,CC(COC)O,['aquatic'],90.06807956,1,0,0,1,0,0,0,0,0,0,0,0
7904,CC(=O)OC=C,"['fruity', 'aquatic']",86.036779432,2,0,0,1,0,0,1,0,0,0,0,0
7909,CC(C)CC(=O)C,"['aquatic', 'savory', 'herbal', 'fruity', 'green']",100.088815004,5,0,0,1,0,0,1,1,1,1,0,0
7910,CC(C)CC(C)O,"['savory', 'alcohol', 'herbal', 'green']",102.104465068,4,1,0,0,0,0,0,1,1,1,0,0
7914,CC(C)OC(C)C,['aquatic'],102.104465068,1,0,0,1,0,0,0,0,0,0,0,0
7916,CC(=C)OC(=O)C,"['alcohol', 'fruity', 'savory', 'aquatic']",100.052429496,4,1,0,1,0,0,1,0,0,1,0,0
7918,CC(=O)OC(=O)C,['savory'],102.031694052,1,0,0,0,0,0,0,0,0,1,0,0
7921,CC1CCC(=O)O1,"['savory', 'spices', 'herbal']",100.052429496,3,0,0,0,0,0,0,0,1,1,1,0
7924,CC1COC(=O)O1,['herbal'],102.031694052,1,0,0,0,0,0,0,0,1,0,0,0
7936,CC1=CC(=NC=C1)C,"['savory', 'animal', 'herbal', 'green']",107.073499288,4,0,1,0,0,0,0,1,1,1,0,0
7937,CC1=NC(=CC=C1)C,"['animal', 'aquatic', 'savory', 'herbal', 'green']",107.073499288,5,0,1,1,0,0,0,1,1,1,0,0
7938,CC1=CN=CC(=N1)C,"['savory', 'aquatic']",108.068748256,2,0,0,1,0,0,0,0,0,1,0,0
7943,COC(=O)CC(=O)OC,"['fruity', 'aquatic', 'green']",132.042258736,3,0,0,1,0,0,1,1,0,0,0,0
7945,CCOC(=O)CC(C)C,"['aquatic', 'savory', 'alcohol', 'fruity', 'green']",130.099379688,5,1,0,1,0,0,1,1,0,1,0,0
7948,CC1=CC(=CC(=C1)O)C,['flower'],122.07316494,1,0,0,0,0,1,0,0,0,0,0,0
7953,CC1=CC(=NC(=C1)C)C,"['green', 'herbal', 'animal']",121.089149352,3,0,1,0,0,0,0,1,1,0,0,0
7957,CC(C)CC(CC(C)C)O,"['aquatic', 'savory', 'alcohol', 'fruity', 'green']",144.15141526,5,1,0,1,0,0,1,1,0,1,0,0
7958,CC(C)CC(=O)CC(C)C,"['aquatic', 'savory', 'herbal', 'fruity', 'green']",142.135765196,5,0,0,1,0,0,1,1,1,1,0,0
7959,CC(C)CC(C)OC(=O)C,"['fruity', 'aquatic']",144.115029752,2,0,0,1,0,0,1,0,0,0,0,0
7966,C1CCC(CC1)O,"['savory', 'herbal']",100.088815004,2,0,0,0,0,0,0,0,1,1,0,0
7967,C1CCC(=O)CC1,"['flower', 'herbal']",98.07316494,2,0,0,0,0,1,0,0,1,0,0,0
7968,C1=COC=CC1=O,['herbal'],96.021129368,1,0,0,0,0,0,0,0,1,0,0,0
7970,CC1=CN=CC=C1,"['savory', 'earthy', 'herbal', 'green']",93.057849224,4,0,0,0,1,0,0,1,1,1,0,0
7974,CC1CCCCN1,['savory'],99.104799416,1,0,0,0,0,0,0,0,0,1,0,0
7975,CC1=CC=CC=N1,"['savory', 'alcohol']",93.057849224,2,1,0,0,0,0,0,0,0,1,0,0
7976,CC1=NC=CN=C1,"['savory', 'earthy', 'green', 'animal']",94.053098192,4,0,1,0,1,0,0,1,0,1,0,0
7981,CCCCOC(=O)CC(C)C,"['fruity', 'aquatic', 'green']",158.130679816,3,0,0,1,0,0,1,1,0,0,0,0
7983,CCCCOC(=O)CCC,"['aquatic', 'fruity', 'flower', 'green']",144.115029752,4,0,0,1,0,1,1,1,0,0,0,0
7984,C1CCCCCCCC(=O)OCCCCCCC1,"['flower', 'animal']",254.2245802,2,0,1,0,0,1,0,0,0,0,0,0
7989,CC(=O)CCC=C,"['flower', 'aquatic', 'savory', 'fruity', 'green']",98.07316494,5,0,0,1,0,1,1,1,0,1,0,0
7991,CCCCC(=O)O,"['savory', 'fruity', 'herbal', 'animal']",102.06807956,4,0,1,0,0,0,1,0,1,1,0,0
7997,CCCOC(=O)C,"['alcohol', 'fruity', 'aquatic', 'green']",102.06807956,4,1,0,1,0,0,1,1,0,0,0,0
8012,CCCCS,"['savory', 'fruity']",90.05032132,2,0,0,0,0,0,1,0,0,1,0,0
8020,COCOC,"['alcohol', 'fruity', 'aquatic']",76.052429496,3,1,0,1,0,0,1,0,0,0,0,0
8021,CCNCC,['savory'],73.08914935199999,1,0,0,0,0,0,0,0,0,1,0,0
8023,CCOC=C,['aquatic'],72.057514876,1,0,0,1,0,0,0,0,0,0,0,0
8025,CCOC=O,"['flower', 'aquatic', 'savory', 'alcohol', 'fruity', 'green']",74.036779432,6,1,0,1,0,1,1,1,0,1,0,0
8027,C1=CNC=C1,"['savory', 'aquatic']",67.04219916,2,0,0,1,0,0,0,0,0,1,0,0
8028,C1CCOC1,"['fruity', 'aquatic']",72.057514876,2,0,0,1,0,0,1,0,0,0,0,0
8029,C1=COC=C1,"['savory', 'aquatic']",68.026214748,2,0,0,1,0,0,0,0,0,1,0,0
8030,C1=CSC=C1,['savory'],84.003371128,1,0,0,0,0,0,0,0,0,1,0,0
8034,CC(C)CCC(=O)C,"['savory', 'fruity', 'herbal']",114.104465068,3,0,0,0,0,0,1,0,1,1,0,0
8035,CC(=O)CCC(=O)C,"['savory', 'aquatic', 'herbal']",114.06807956,3,0,0,1,0,0,0,0,1,1,0,0
8038,CC(C)COC(=O)C,"['aquatic', 'fruity', 'flower']",116.083729624,3,0,0,1,0,1,1,0,0,0,0,0
8048,CCCCCCCCCC(=O)OCC,"['alcohol', 'fruity', 'savory']",200.177630008,3,1,0,0,0,0,1,0,0,1,0,0
8049,CCOC(=O)CCCCCCCCC(=O)OCC,"['alcohol', 'fruity']",258.183109312,2,1,0,0,0,0,1,0,0,0,0,0
8050,CCCCCCCCCC(=O)OC,"['savory', 'fruity', 'alcohol', 'flower']",186.161979944,4,1,0,0,0,1,1,0,0,1,0,0
8053,CC(C)CCON=O,"['fruity', 'aquatic']",117.078978592,2,0,0,1,0,0,1,0,0,0,0,0
8060,CCCCCN,"['savory', 'aquatic']",87.10479941599999,2,0,0,1,0,0,0,0,0,1,0,0
8067,CCCCCS,"['savory', 'fruity', 'green']",104.065971384,3,0,0,0,0,0,1,1,0,1,0,0
8071,COCCOC,['aquatic'],90.06807956,1,0,0,1,0,0,0,0,0,0,0,0
8075,CCSCCO,"['savory', 'fruity']",106.04523594,2,0,0,0,0,0,1,0,0,1,0,0
8076,CCOCCO,"['savory', 'earthy']",90.06807956,2,0,0,0,1,0,0,0,0,1,0,0
8082,C1CCNCC1,"['flower', 'animal']",85.08914935199999,2,0,1,0,0,1,0,0,0,0,0,0
8093,CCCCCCC(=O)C,"['fruity', 'flower', 'animal', 'savory', 'herbal', 'earthy', 'green']",128.120115132,7,0,1,0,1,1,1,1,1,1,0,0
8094,CCCCCCC(=O)O,"['savory', 'fruity']",130.099379688,2,0,0,0,0,0,1,0,0,1,0,0
8095,CCOCCOC(=O)C,['fruity'],132.078644244,1,0,0,0,0,0,1,0,0,0,0,0
8102,CCCCCCN,"['savory', 'animal']",101.12044948,2,0,1,0,0,0,0,0,0,1,0,0
8103,CCCCCCO,"['flower', 'aquatic', 'alcohol', 'herbal', 'fruity', 'green']",102.104465068,6,1,0,1,0,1,1,1,1,0,0,0
8104,CC=CC=CCO,"['savory', 'green', 'herbal', 'animal']",98.07316494,4,0,1,0,0,0,0,1,1,1,0,0
8106,CCCCCCS,['savory'],118.081621448,1,0,0,0,0,0,0,0,0,1,0,0
8109,CCOCCCO,['fruity'],104.083729624,1,0,0,0,0,0,1,0,0,0,0,0
8118,CCCSCCC,"['savory', 'green']",118.081621448,2,0,0,0,0,0,0,1,0,1,0,0
8121,CC(=O)OCCOC(=O)C,"['alcohol', 'flower', 'green']",146.0579088,3,1,0,0,0,1,0,1,0,0,0,0
8125,CCCCCCC=C,['aquatic'],112.125200512,1,0,0,1,0,0,0,0,0,0,0,0
8129,CCCCCCCO,"['flower', 'animal', 'aquatic', 'savory', 'alcohol', 'herbal', 'fruity', 'green']",116.120115132,8,1,1,1,0,1,1,1,1,1,0,0
8133,CCCCOCCO,"['alcohol', 'fruity', 'aquatic']",118.099379688,3,1,0,1,0,0,1,0,0,0,0,0
8134,COCCOCCO,"['aquatic', 'animal']",120.078644244,2,0,1,1,0,0,0,0,0,0,0,0
8136,CCCCCCC=CC(=O)OC,"['savory', 'fruity', 'flower', 'green']",170.130679816,4,0,0,0,0,1,1,1,0,1,0,0
8137,CCCCCCC#CC(=O)OC,"['fruity', 'flower', 'green']",168.115029752,3,0,0,0,0,1,1,1,0,0,0,0
8138,COC(=O)CCCCCCCCC=C,"['fruity', 'flower', 'savory', 'alcohol', 'earthy']",198.161979944,5,1,0,0,1,1,1,0,0,1,0,0
8139,CCCCCCCCCCCC(=O)OC,"['savory', 'fruity', 'alcohol', 'flower']",214.193280072,4,1,0,0,0,1,1,0,0,1,0,0
8144,CCCCCCCCS,['savory'],146.112921576,1,0,0,0,0,0,0,0,0,1,0,0
8146,CCOCCOCCO,"['aquatic', 'animal']",134.094294308,2,0,1,1,0,0,0,0,0,0,0,0
8158,CCCCCCCCC(=O)O,"['savory', 'fruity', 'green']",158.130679816,3,0,0,0,0,0,1,1,0,1,0,0
8159,CCCCCCCOC(=O)C,"['fruity', 'flower', 'aquatic', 'savory', 'alcohol', 'earthy', 'green']",158.130679816,7,1,0,1,1,1,1,1,0,1,0,0
8163,CCCCCCCCCC(=O)C,"['flower', 'aquatic', 'herbal', 'fruity', 'green']",170.167065324,5,0,0,1,0,1,1,1,1,0,0,0
8164,CCCCCCCCOC(=O)C,"['fruity', 'flower', 'savory', 'herbal', 'earthy', 'green']",172.14632988,6,0,0,0,1,1,1,1,1,1,0,0
8167,CCCCCCCCCCOC(=O)C,"['aquatic', 'fruity', 'flower']",200.177630008,3,0,0,1,0,1,1,0,0,0,0,0
8174,CCCCCCCCCCO,"['aquatic', 'fruity', 'flower']",158.167065324,3,0,0,1,0,1,1,0,0,0,0,0
8175,CCCCCCCCCC=O,"['fruity', 'flower', 'green']",156.15141526,3,0,0,0,0,1,1,1,0,0,0,0
8176,CCCCCCCCOC=O,"['fruity', 'flower', 'green']",158.130679816,3,0,0,0,0,1,1,1,0,0,0,0
8184,CCCCCCCCCCCO,"['fruity', 'flower']",172.182715388,2,0,0,0,0,1,1,0,0,0,0,0
8185,C=CCCCCCCCCCO,"['aquatic', 'fruity', 'flower', 'green']",170.167065324,4,0,0,1,0,1,1,1,0,0,0,0
8186,CCCCCCCCCCC=O,"['fruity', 'flower', 'green']",170.167065324,3,0,0,0,0,1,1,1,0,0,0,0
8187,C=CCCCCCCCCC=O,"['fruity', 'aquatic', 'flower']",168.15141526,3,0,0,1,0,1,1,0,0,0,0,0
8191,CCCCCSSCCCCC,"['savory', 'green']",206.116292704,2,0,0,0,0,0,0,1,0,1,0,0
8193,CCCCCCCCCCCCO,"['fruity', 'flower', 'savory', 'earthy', 'green']",186.198365452,5,0,0,0,1,1,1,1,0,1,0,0
8198,CCCCCCOCCCCCC,['green'],186.198365452,1,0,0,0,0,0,0,1,0,0,0,0
8205,CCCCCCCCCCCCOC(=O)C,"['aquatic', 'fruity', 'flower']",228.208930136,3,0,0,1,0,1,1,0,0,0,0,0
8207,CCCCCCCCCCCCCO,"['fruity', 'green', 'flower', 'animal']",200.214015516,4,0,1,0,0,1,1,1,0,0,0,0
8254,COC,['aquatic'],46.041864812,1,0,0,1,0,0,0,0,0,0,0,0
8275,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,['savory'],224.116092372,1,0,0,0,0,0,0,0,0,1,0,0
